source,channel,bin_left,bin_right,count
imagenet_norm,R,-1.2000000476837158,-1.190000057220459,0
imagenet_norm,R,-1.190000057220459,-1.1799999475479126,0
imagenet_norm,R,-1.1799999475479126,-1.1699999570846558,0
imagenet_norm,R,-1.1699999570846558,-1.159999966621399,0
imagenet_norm,R,-1.159999966621399,-1.149999976158142,0
imagenet_norm,R,-1.149999976158142,-1.1399999856948853,0
imagenet_norm,R,-1.1399999856948853,-1.1299999952316284,0
imagenet_norm,R,-1.1299999952316284,-1.1200000047683716,0
imagenet_norm,R,-1.1200000047683716,-1.1100000143051147,0
imagenet_norm,R,-1.1100000143051147,-1.100000023841858,0
imagenet_norm,R,-1.100000023841858,-1.090000033378601,0
imagenet_norm,R,-1.090000033378601,-1.0800000429153442,0
imagenet_norm,R,-1.0800000429153442,-1.0700000524520874,0
imagenet_norm,R,-1.0700000524520874,-1.059999942779541,0
imagenet_norm,R,-1.059999942779541,-1.0499999523162842,0
imagenet_norm,R,-1.0499999523162842,-1.0399999618530273,0
imagenet_norm,R,-1.0399999618530273,-1.0299999713897705,0
imagenet_norm,R,-1.0299999713897705,-1.0199999809265137,0
imagenet_norm,R,-1.0199999809265137,-1.0099999904632568,0
imagenet_norm,R,-1.0099999904632568,-1.0,0
imagenet_norm,G,-2.200000047683716,-2.190000057220459,0
imagenet_norm,G,-2.190000057220459,-2.180000066757202,0
imagenet_norm,G,-2.180000066757202,-2.1700000762939453,0
imagenet_norm,G,-2.1700000762939453,-2.1600000858306885,0
imagenet_norm,G,-2.1600000858306885,-2.1500000953674316,0
imagenet_norm,G,-2.1500000953674316,-2.140000104904175,0
imagenet_norm,G,-2.140000104904175,-2.130000114440918,0
imagenet_norm,G,-2.130000114440918,-2.119999885559082,0
imagenet_norm,G,-2.119999885559082,-2.109999895095825,0
imagenet_norm,G,-2.109999895095825,-2.0999999046325684,0
imagenet_norm,G,-2.0999999046325684,-2.0899999141693115,0
imagenet_norm,G,-2.0899999141693115,-2.0799999237060547,0
imagenet_norm,G,-2.0799999237060547,-2.069999933242798,0
imagenet_norm,G,-2.069999933242798,-2.059999942779541,0
imagenet_norm,G,-2.059999942779541,-2.049999952316284,0
imagenet_norm,G,-2.049999952316284,-2.0399999618530273,0
imagenet_norm,G,-2.0399999618530273,-2.0299999713897705,66026
imagenet_norm,G,-2.0299999713897705,-2.0199999809265137,0
imagenet_norm,G,-2.0199999809265137,-2.009999990463257,84666
imagenet_norm,G,-2.009999990463257,-2.0,47401
imagenet_norm,G,-2.0,-1.9900000095367432,0
imagenet_norm,G,-1.9900000095367432,-1.9800000190734863,46058
imagenet_norm,G,-1.9800000190734863,-1.9700000286102295,0
imagenet_norm,G,-1.9700000286102295,-1.9600000381469727,47027
imagenet_norm,G,-1.9600000381469727,-1.9500000476837158,0
imagenet_norm,G,-1.9500000476837158,-1.940000057220459,49266
imagenet_norm,G,-1.940000057220459,-1.9299999475479126,45678
imagenet_norm,G,-1.9299999475479126,-1.9199999570846558,0
imagenet_norm,G,-1.9199999570846558,-1.909999966621399,37012
imagenet_norm,G,-1.909999966621399,-1.899999976158142,0
imagenet_norm,G,-1.899999976158142,-1.8899999856948853,25919
imagenet_norm,G,-1.8899999856948853,-1.8799999952316284,0
imagenet_norm,G,-1.8799999952316284,-1.8700000047683716,16531
imagenet_norm,G,-1.8700000047683716,-1.8600000143051147,10568
imagenet_norm,G,-1.8600000143051147,-1.850000023841858,0
imagenet_norm,G,-1.850000023841858,-1.840000033378601,6581
imagenet_norm,G,-1.840000033378601,-1.8300000429153442,0
imagenet_norm,G,-1.8300000429153442,-1.8200000524520874,3888
imagenet_norm,G,-1.8200000524520874,-1.809999942779541,0
imagenet_norm,G,-1.809999942779541,-1.7999999523162842,2360
imagenet_norm,G,-1.7999999523162842,-1.7899999618530273,1267
imagenet_norm,G,-1.7899999618530273,-1.7799999713897705,0
imagenet_norm,G,-1.7799999713897705,-1.7699999809265137,678
imagenet_norm,G,-1.7699999809265137,-1.7599999904632568,0
imagenet_norm,G,-1.7599999904632568,-1.75,322
imagenet_norm,G,-1.75,-1.7400000095367432,0
imagenet_norm,G,-1.7400000095367432,-1.7300000190734863,146
imagenet_norm,G,-1.7300000190734863,-1.7200000286102295,69
imagenet_norm,G,-1.7200000286102295,-1.7100000381469727,0
imagenet_norm,G,-1.7100000381469727,-1.7000000476837158,38
imagenet_norm,G,-1.7000000476837158,-1.690000057220459,0
imagenet_norm,G,-1.690000057220459,-1.6799999475479126,8
imagenet_norm,G,-1.6799999475479126,-1.6699999570846558,0
imagenet_norm,G,-1.6699999570846558,-1.659999966621399,5
imagenet_norm,G,-1.659999966621399,-1.649999976158142,2
imagenet_norm,G,-1.649999976158142,-1.6399999856948853,0
imagenet_norm,G,-1.6399999856948853,-1.6299999952316284,3
imagenet_norm,G,-1.6299999952316284,-1.6200000047683716,0
imagenet_norm,G,-1.6200000047683716,-1.6100000143051147,0
imagenet_norm,G,-1.6100000143051147,-1.600000023841858,0
imagenet_norm,G,-1.600000023841858,-1.590000033378601,0
imagenet_norm,G,-1.590000033378601,-1.5800000429153442,0
imagenet_norm,G,-1.5800000429153442,-1.5700000524520874,0
imagenet_norm,G,-1.5700000524520874,-1.559999942779541,0
imagenet_norm,G,-1.559999942779541,-1.5499999523162842,0
imagenet_norm,G,-1.5499999523162842,-1.5399999618530273,0
imagenet_norm,G,-1.5399999618530273,-1.5299999713897705,0
imagenet_norm,G,-1.5299999713897705,-1.5199999809265137,0
imagenet_norm,G,-1.5199999809265137,-1.5099999904632568,0
imagenet_norm,G,-1.5099999904632568,-1.5,0
imagenet_norm,G,-1.5,-1.4900000095367432,0
imagenet_norm,G,-1.4900000095367432,-1.4800000190734863,0
imagenet_norm,G,-1.4800000190734863,-1.4700000286102295,1
imagenet_norm,G,-1.4700000286102295,-1.4600000381469727,0
imagenet_norm,G,-1.4600000381469727,-1.4500000476837158,0
imagenet_norm,G,-1.4500000476837158,-1.440000057220459,0
imagenet_norm,G,-1.440000057220459,-1.4299999475479126,0
imagenet_norm,G,-1.4299999475479126,-1.4199999570846558,0
imagenet_norm,G,-1.4199999570846558,-1.409999966621399,0
imagenet_norm,G,-1.409999966621399,-1.399999976158142,0
imagenet_norm,G,-1.399999976158142,-1.3899999856948853,0
imagenet_norm,G,-1.3899999856948853,-1.3799999952316284,0
imagenet_norm,G,-1.3799999952316284,-1.3700000047683716,0
imagenet_norm,G,-1.3700000047683716,-1.3600000143051147,0
imagenet_norm,G,-1.3600000143051147,-1.350000023841858,0
imagenet_norm,G,-1.350000023841858,-1.340000033378601,0
imagenet_norm,G,-1.340000033378601,-1.3300000429153442,0
imagenet_norm,G,-1.3300000429153442,-1.3200000524520874,0
imagenet_norm,G,-1.3200000524520874,-1.309999942779541,0
imagenet_norm,G,-1.309999942779541,-1.2999999523162842,0
imagenet_norm,G,-1.2999999523162842,-1.2899999618530273,0
imagenet_norm,G,-1.2899999618530273,-1.2799999713897705,0
imagenet_norm,G,-1.2799999713897705,-1.2699999809265137,0
imagenet_norm,G,-1.2699999809265137,-1.2599999904632568,0
imagenet_norm,G,-1.2599999904632568,-1.25,0
imagenet_norm,G,-1.25,-1.2400000095367432,0
imagenet_norm,G,-1.2400000095367432,-1.2300000190734863,0
imagenet_norm,G,-1.2300000190734863,-1.2200000286102295,0
imagenet_norm,G,-1.2200000286102295,-1.2100000381469727,0
imagenet_norm,G,-1.2100000381469727,-1.2000000476837158,0
imagenet_norm,G,-1.2000000476837158,-1.190000057220459,0
imagenet_norm,G,-1.190000057220459,-1.1799999475479126,0
imagenet_norm,G,-1.1799999475479126,-1.1699999570846558,0
imagenet_norm,G,-1.1699999570846558,-1.159999966621399,0
imagenet_norm,G,-1.159999966621399,-1.149999976158142,0
imagenet_norm,G,-1.149999976158142,-1.1399999856948853,0
imagenet_norm,G,-1.1399999856948853,-1.1299999952316284,0
imagenet_norm,G,-1.1299999952316284,-1.1200000047683716,0
imagenet_norm,G,-1.1200000047683716,-1.1100000143051147,0
imagenet_norm,G,-1.1100000143051147,-1.100000023841858,0
imagenet_norm,G,-1.100000023841858,-1.090000033378601,0
imagenet_norm,G,-1.090000033378601,-1.0800000429153442,0
imagenet_norm,G,-1.0800000429153442,-1.0700000524520874,0
imagenet_norm,G,-1.0700000524520874,-1.059999942779541,0
imagenet_norm,G,-1.059999942779541,-1.0499999523162842,0
imagenet_norm,G,-1.0499999523162842,-1.0399999618530273,0
imagenet_norm,G,-1.0399999618530273,-1.0299999713897705,0
imagenet_norm,G,-1.0299999713897705,-1.0199999809265137,0
imagenet_norm,G,-1.0199999809265137,-1.0099999904632568,0
imagenet_norm,G,-1.0099999904632568,-1.0,0
imagenet_norm,B,-2.200000047683716,-2.190000057220459,0
imagenet_norm,B,-2.190000057220459,-2.180000066757202,0
imagenet_norm,B,-2.180000066757202,-2.1700000762939453,0
imagenet_norm,B,-2.1700000762939453,-2.1600000858306885,0
imagenet_norm,B,-2.1600000858306885,-2.1500000953674316,0
imagenet_norm,B,-2.1500000953674316,-2.140000104904175,0
imagenet_norm,B,-2.140000104904175,-2.130000114440918,0
imagenet_norm,B,-2.130000114440918,-2.119999885559082,0
imagenet_norm,B,-2.119999885559082,-2.109999895095825,0
imagenet_norm,B,-2.109999895095825,-2.0999999046325684,0
imagenet_norm,B,-2.0999999046325684,-2.0899999141693115,0
imagenet_norm,B,-2.0899999141693115,-2.0799999237060547,0
imagenet_norm,B,-2.0799999237060547,-2.069999933242798,0
imagenet_norm,B,-2.069999933242798,-2.059999942779541,0
imagenet_norm,B,-2.059999942779541,-2.049999952316284,0
imagenet_norm,B,-2.049999952316284,-2.0399999618530273,0
imagenet_norm,B,-2.0399999618530273,-2.0299999713897705,0
imagenet_norm,B,-2.0299999713897705,-2.0199999809265137,0
imagenet_norm,B,-2.0199999809265137,-2.009999990463257,0
imagenet_norm,B,-2.009999990463257,-2.0,0
imagenet_norm,B,-2.0,-1.9900000095367432,0
imagenet_norm,B,-1.9900000095367432,-1.9800000190734863,0
imagenet_norm,B,-1.9800000190734863,-1.9700000286102295,0
imagenet_norm,B,-1.9700000286102295,-1.9600000381469727,0
imagenet_norm,B,-1.9600000381469727,-1.9500000476837158,0
imagenet_norm,B,-1.9500000476837158,-1.940000057220459,0
imagenet_norm,B,-1.940000057220459,-1.9299999475479126,0
imagenet_norm,B,-1.9299999475479126,-1.9199999570846558,0
imagenet_norm,B,-1.9199999570846558,-1.909999966621399,0
imagenet_norm,B,-1.909999966621399,-1.899999976158142,0
imagenet_norm,B,-1.899999976158142,-1.8899999856948853,0
imagenet_norm,B,-1.8899999856948853,-1.8799999952316284,0
imagenet_norm,B,-1.8799999952316284,-1.8700000047683716,0
imagenet_norm,B,-1.8700000047683716,-1.8600000143051147,0
imagenet_norm,B,-1.8600000143051147,-1.850000023841858,0
imagenet_norm,B,-1.850000023841858,-1.840000033378601,0
imagenet_norm,B,-1.840000033378601,-1.8300000429153442,0
imagenet_norm,B,-1.8300000429153442,-1.8200000524520874,0
imagenet_norm,B,-1.8200000524520874,-1.809999942779541,0
imagenet_norm,B,-1.809999942779541,-1.7999999523162842,160285
imagenet_norm,B,-1.7999999523162842,-1.7899999618530273,0
imagenet_norm,B,-1.7899999618530273,-1.7799999713897705,146435
imagenet_norm,B,-1.7799999713897705,-1.7699999809265137,0
imagenet_norm,B,-1.7699999809265137,-1.7599999904632568,80188
imagenet_norm,B,-1.7599999904632568,-1.75,51086
imagenet_norm,B,-1.75,-1.7400000095367432,0
imagenet_norm,B,-1.7400000095367432,-1.7300000190734863,28461
imagenet_norm,B,-1.7300000190734863,-1.7200000286102295,0
imagenet_norm,B,-1.7200000286102295,-1.7100000381469727,14288
imagenet_norm,B,-1.7100000381469727,-1.7000000476837158,0
imagenet_norm,B,-1.7000000476837158,-1.690000057220459,6320
imagenet_norm,B,-1.690000057220459,-1.6799999475479126,2707
imagenet_norm,B,-1.6799999475479126,-1.6699999570846558,0
imagenet_norm,B,-1.6699999570846558,-1.659999966621399,1042
imagenet_norm,B,-1.659999966621399,-1.649999976158142,0
imagenet_norm,B,-1.649999976158142,-1.6399999856948853,417
imagenet_norm,B,-1.6399999856948853,-1.6299999952316284,183
imagenet_norm,B,-1.6299999952316284,-1.6200000047683716,0
imagenet_norm,B,-1.6200000047683716,-1.6100000143051147,57
imagenet_norm,B,-1.6100000143051147,-1.600000023841858,0
imagenet_norm,B,-1.600000023841858,-1.590000033378601,26
imagenet_norm,B,-1.590000033378601,-1.5800000429153442,0
imagenet_norm,B,-1.5800000429153442,-1.5700000524520874,10
imagenet_norm,B,-1.5700000524520874,-1.559999942779541,6
imagenet_norm,B,-1.559999942779541,-1.5499999523162842,0
imagenet_norm,B,-1.5499999523162842,-1.5399999618530273,4
imagenet_norm,B,-1.5399999618530273,-1.5299999713897705,0
imagenet_norm,B,-1.5299999713897705,-1.5199999809265137,3
imagenet_norm,B,-1.5199999809265137,-1.5099999904632568,0
imagenet_norm,B,-1.5099999904632568,-1.5,0
imagenet_norm,B,-1.5,-1.4900000095367432,0
imagenet_norm,B,-1.4900000095367432,-1.4800000190734863,0
imagenet_norm,B,-1.4800000190734863,-1.4700000286102295,1
imagenet_norm,B,-1.4700000286102295,-1.4600000381469727,0
imagenet_norm,B,-1.4600000381469727,-1.4500000476837158,0
imagenet_norm,B,-1.4500000476837158,-1.440000057220459,0
imagenet_norm,B,-1.440000057220459,-1.4299999475479126,0
imagenet_norm,B,-1.4299999475479126,-1.4199999570846558,0
imagenet_norm,B,-1.4199999570846558,-1.409999966621399,0
imagenet_norm,B,-1.409999966621399,-1.399999976158142,0
imagenet_norm,B,-1.399999976158142,-1.3899999856948853,0
imagenet_norm,B,-1.3899999856948853,-1.3799999952316284,0
imagenet_norm,B,-1.3799999952316284,-1.3700000047683716,0
imagenet_norm,B,-1.3700000047683716,-1.3600000143051147,0
imagenet_norm,B,-1.3600000143051147,-1.350000023841858,0
imagenet_norm,B,-1.350000023841858,-1.340000033378601,0
imagenet_norm,B,-1.340000033378601,-1.3300000429153442,0
imagenet_norm,B,-1.3300000429153442,-1.3200000524520874,0
imagenet_norm,B,-1.3200000524520874,-1.309999942779541,0
imagenet_norm,B,-1.309999942779541,-1.2999999523162842,0
imagenet_norm,B,-1.2999999523162842,-1.2899999618530273,1
imagenet_norm,B,-1.2899999618530273,-1.2799999713897705,0
imagenet_norm,B,-1.2799999713897705,-1.2699999809265137,0
imagenet_norm,B,-1.2699999809265137,-1.2599999904632568,0
imagenet_norm,B,-1.2599999904632568,-1.25,0
imagenet_norm,B,-1.25,-1.2400000095367432,0
imagenet_norm,B,-1.2400000095367432,-1.2300000190734863,0
imagenet_norm,B,-1.2300000190734863,-1.2200000286102295,0
imagenet_norm,B,-1.2200000286102295,-1.2100000381469727,0
imagenet_norm,B,-1.2100000381469727,-1.2000000476837158,0
imagenet_norm,B,-1.2000000476837158,-1.190000057220459,0
imagenet_norm,B,-1.190000057220459,-1.1799999475479126,0
imagenet_norm,B,-1.1799999475479126,-1.1699999570846558,0
imagenet_norm,B,-1.1699999570846558,-1.159999966621399,0
imagenet_norm,B,-1.159999966621399,-1.149999976158142,0
imagenet_norm,B,-1.149999976158142,-1.1399999856948853,0
imagenet_norm,B,-1.1399999856948853,-1.1299999952316284,0
imagenet_norm,B,-1.1299999952316284,-1.1200000047683716,0
imagenet_norm,B,-1.1200000047683716,-1.1100000143051147,0
imagenet_norm,B,-1.1100000143051147,-1.100000023841858,0
imagenet_norm,B,-1.100000023841858,-1.090000033378601,0
imagenet_norm,B,-1.090000033378601,-1.0800000429153442,0
imagenet_norm,B,-1.0800000429153442,-1.0700000524520874,0
imagenet_norm,B,-1.0700000524520874,-1.059999942779541,0
imagenet_norm,B,-1.059999942779541,-1.0499999523162842,0
imagenet_norm,B,-1.0499999523162842,-1.0399999618530273,0
imagenet_norm,B,-1.0399999618530273,-1.0299999713897705,0
imagenet_norm,B,-1.0299999713897705,-1.0199999809265137,0
imagenet_norm,B,-1.0199999809265137,-1.0099999904632568,0
imagenet_norm,B,-1.0099999904632568,-1.0,0
